number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,city,zip code,exchange rate,unit price of residence space,unit price of building space,total cost,month,day,latitude,longitude
4,2.25,2500,8866,2.0,0,0,4,2500,0,1987,0,Bellevue,WA 98007,6.502108001,46.48718409,0.90789885,4,7,1,47.660367,-122.145898
3,2.25,2880,9750,2.0,0,0,3,2880,0,1989,0,Bellevue,WA 98006,6.094478865,45.8528818,0.255559986,4,7,1,47.557514,-122.119115
4,2.75,3990,6637,2.0,0,0,3,3990,0,2003,0,Redmond,WA 98053,6.977714246,29.36345545,0.161725678,4,7,1,47.683523,-122.04519
4,3.25,4350,112750,1.0,0,0,3,2200,2150,2006,0,Issaquah,WA 98027,7.078004432,26.96624735,0.02471991,4,7,1,47.543466,-121.966168
5,3.5,3840,8279,2.0,0,0,3,3840,0,2001,0,Sammamish,WA 98074,6.398904056,34.40053042,0.560952902,4,7,1,47.603933,-122.05909
4,3.5,4080,10666,2.0,0,0,3,4080,0,2005,0,Redmond,WA 98053,7.591140719,28.55348681,0.440247564,4,7,1,47.681662,-122.02314
5,5.5,5190,12637,2.0,0,2,3,5190,0,2001,0,Snoqualmie,WA 98065,6.386035897,26.69555999,0.498325131,4,7,1,47.542392,-121.871732
4,1.5,2550,5055,2.0,0,0,4,2550,0,1910,0,Seattle,WA 98112,7.999256163,44.77860963,0.966986517,4,7,1,47.635966,-122.300842
4,3.5,3770,8501,2.0,0,0,3,3770,0,2008,0,Kirkland,WA 98033,6.012744109,44.1182964,0.389801766,4,7,1,47.6743987,-122.195926
4,2.5,4570,16015,2.0,0,2,3,4570,0,1990,2009,Sammamish,WA 98074,6.92175423,30.89832397,0.745240644,4,7,1,47.624606,-122.066788
3,2.75,3890,7216,2.0,0,1,3,3260,630,1967,2010,Seattle,WA 98118,7.486633577,35.59425844,0.803135837,4,7,1,47.5444731,-122.2659202
5,3.25,3350,4000,2.0,0,0,4,2510,840,1997,0,Seattle,WA 98105,6.556158043,50.37796761,0.135070582,4,7,1,47.66452,-122.290942
4,2.5,3340,10422,2.0,0,0,3,3340,0,1996,0,Kirkland,WA 98033,6.621018939,49.72155161,0.73107808,4,7,1,47.651612,-122.197169
4,3.5,3400,3850,2.5,0,0,3,2790,610,2008,0,Seattle,WA 98112,7.636634014,45.19925413,0.830632187,4,7,1,38.66636007,-96.47871848
4,3.5,4270,5800,2.0,0,3,5,3170,1100,1937,0,Seattle,WA 98199,6.829884702,46.00427187,0.385588967,4,7,1,47.647354,-122.41109
2,1.0,1050,6600,1.5,0,0,3,1050,0,1964,2000,Burien,WA 98168,7.79694671,20.24237055,0.050781623,1,7,2,47.482775,-122.323746
4,2.5,1780,6000,2.0,0,0,3,1780,0,1991,0,Des Moines,WA 98198,6.958737099,12.51239117,0.479364177,1,7,2,47.3828665,-122.30181492
5,1.0,1590,6700,1.5,0,0,3,1090,500,1942,1999,Seattle,WA 98146,7.570267269,15.01079265,0.085156747,1,7,2,47.5074583,-122.3497551
3,2.0,1110,7231,1.0,0,0,4,1110,0,1991,0,Kent,WA 98031,7.608059494,23.15054908,0.499780477,1,7,2,47.403577,-122.191019
3,3.0,2470,7410,2.0,0,0,5,1860,610,1977,0,Seattle,WA 98117,6.040574941,14.08487929,0.778596664,1,7,2,47.6937099,-122.3921969
3,2.25,1920,7738,1.0,0,0,3,1520,400,1965,1993,Burien,WA 98148,6.316513731,20.60112313,0.00318406,1,7,2,32.23084888,-80.85771134
3,1.75,1200,24805,1.0,0,0,3,1200,0,1984,0,Kent,WA 98031,7.859038018,25.41350982,0.052985175,1,7,2,47.423576,-122.194893
2,1.0,1310,7128,1.0,0,0,4,940,370,1980,0,Kent,WA 98031,6.394055334,25.17673144,0.924029842,1,7,2,47.395793,-122.189083
4,2.0,2430,8960,1.0,0,0,3,1430,1000,1960,2012,Seattle,WA 98178,6.071485228,14.71347091,0.697084124,1,7,2,47.497868,-122.232022
4,2.25,1680,3179,2.0,0,0,3,1680,0,2002,0,Auburn,WA 98092,6.566920124,21.57912756,0.810963899,1,7,2,47.325743,-122.185995
4,2.5,2050,5787,2.0,0,0,3,2050,0,2002,0,Des Moines,WA 98198,6.381576277,18.37222089,0.423782251,1,7,2,47.35292932,-122.31493223
4,2.0,1620,7992,2.0,0,0,4,1620,0,1975,0,Kent,WA 98031,7.227537924,18.75822409,0.698848816,1,7,2,47.394976,-122.175868
5,1.0,1870,7800,1.0,0,0,3,1580,290,1962,2003,Seattle,WA 98168,7.280280129,17.02841122,0.531345799,1,7,2,47.512708,-122.321022
4,3.0,1940,8170,1.0,0,0,4,1940,0,1948,0,Shoreline,WA 98155,6.571138649,20.60590811,0.043133958,1,7,2,47.7380765,-122.3016683
2,1.5,800,2119,2.0,0,0,3,800,0,2008,0,Seattle,WA 98106,7.587668859,41.639739,0.764457808,1,7,2,47.554026,-122.362024
4,2.5,1954,4805,2.0,0,0,3,1954,0,2005,0,Kent,WA 98031,7.385611456,17.47782139,0.471737662,1,7,2,47.429698,-122.190087
3,2.25,1450,4050,2.0,0,0,3,1450,0,2010,0,Maple Valley,WA 98038,6.009115296,28.90551623,0.930272288,1,7,2,47.366954,-122.019082
3,2.25,1520,7199,2.0,0,0,4,1520,0,1992,0,Maple Valley,WA 98038,6.734657008,26.23292629,0.138440107,1,7,2,47.349195,-122.034141
2,1.0,1010,11919,1.0,0,0,3,1010,0,1947,2012,Shoreline,WA 98155,7.600870117,32.61076461,0.54805715,2,7,2,47.746071,-122.322219
2,1.0,2160,12960,1.0,0,0,3,1360,800,1968,1997,Tukwila,WA 98168,6.071476916,18.55082937,0.784344343,2,7,2,47.4701675,-122.2611777
3,1.0,1580,7424,1.0,0,0,3,1010,570,1962,2003,Renton,WA 98058,7.534089433,21.16976347,0.947526434,2,7,2,47.460599,-122.171172
3,2.5,2242,4500,2.0,0,0,3,2242,0,2014,0,Auburn,WA 98092,7.094485337,18.59410634,0.439314355,2,7,2,47.25831832,-122.1979835
2,1.0,700,3000,1.0,0,0,4,700,0,1918,1974,Seattle,WA 98103,7.671515192,55.34211445,0.556582347,2,7,2,29.7371583,-95.28582658
2,1.75,1530,3503,1.0,0,1,4,830,700,1916,0,Seattle,WA 98119,7.995122727,24.35635507,0.716250493,2,7,2,47.636693,-122.371181
4,2.5,2120,4558,2.0,0,0,3,2120,0,2002,0,Maple Valley,WA 98038,7.254312597,19.43679684,0.938411628,2,7,2,47.3794575,-122.0221002
4,2.5,2105,6093,2.0,0,0,3,2105,0,2003,0,Kent,WA 98042,6.593989975,23.35619049,0.144557854,2,7,2,47.3531995,-122.1474759
3,2.5,2390,34041,1.0,0,0,3,1840,550,1984,0,Kent,WA 98042,6.628737242,12.07505032,0.658761705,2,7,2,47.354626,-122.081261
5,2.5,2450,6994,2.0,0,0,3,2450,0,2002,0,Kent,WA 98030,6.162636031,21.81033216,0.364201213,2,7,2,47.357156,-122.19179
3,1.75,1730,7416,1.5,0,0,3,1730,0,1954,2005,Shoreline,WA 98133,6.444138234,30.57258897,0.296419301,2,7,2,47.760032,-122.349113
4,1.75,2400,7700,1.5,0,0,4,1500,900,1927,0,Seattle,WA 98133,7.806756852,20.41973303,0.106658559,2,7,2,47.7124887,-122.3319114
4,2.5,3002,6042,2.0,0,0,3,3002,0,2004,2003,Kent,WA 98031,6.946000502,18.5897568,0.163658364,2,7,2,47.422151,-122.185943
3,2.5,1900,7984,2.0,0,0,3,1900,0,1993,0,Bothell,WA 98011,7.032262575,31.62205244,0.222427212,2,7,2,47.73823237,-122.17856348
3,2.0,1660,15050,1.0,0,0,3,1260,400,1983,2009,Kirkland,WA 98034,6.020785329,38.52776995,0.749718012,2,7,2,47.7205565,-122.1939403
4,2.75,2620,6178,2.0,0,0,3,2620,0,2013,1923,North Bend,WA 98045,7.63032417,23.02231967,0.312906627,2,7,2,29.64287483,-82.31017636
4,2.0,2100,13468,1.0,0,0,5,1050,1050,1962,0,Seattle,WA 98125,7.502551691,24.96605661,0.808069065,2,7,2,47.7141106,-122.2918493
4,2.5,2040,7260,2.0,0,0,4,2040,0,1963,0,Shoreline,WA 98133,6.011908183,38.10393497,0.176009462,2,7,2,47.739941,-122.331959
4,2.5,1850,5444,2.0,0,0,5,1850,0,1981,0,Kirkland,WA 98034,6.400075188,39.26864922,0.288551987,2,7,2,47.722717,-122.159917
5,2.5,2160,7737,2.0,0,0,3,2160,0,1998,2006,Snoqualmie,WA 98065,7.347077085,29.27055145,0.272419838,2,7,2,47.538231,-121.87179
3,2.0,1470,10052,1.0,0,0,4,1470,0,1956,0,Seattle,WA 98125,7.448316186,40.51209937,0.486600625,2,7,2,47.726021,-122.315716
3,2.25,1550,5511,2.0,0,0,3,1550,0,1987,2000,Kirkland,WA 98033,7.173689492,42.41893778,0.236492774,2,7,2,47.70520587,-122.19944998
4,2.5,1540,1870,2.0,0,0,3,1540,0,2014,0,Issaquah,WA 98029,6.756121448,46.51817151,0.079395538,2,7,2,47.552022,-121.998655
3,3.0,3700,10375,2.0,0,0,3,3700,0,1982,0,SeaTac,WA 98188,7.444845955,15.13718814,0.932571418,2,7,2,47.428553,-122.290898
3,1.75,1540,3000,1.0,0,2,3,770,770,1920,1979,Seattle,WA 98117,7.253743443,44.3599178,0.758081546,3,7,2,47.67687,-122.360175
5,2.25,2570,13054,1.0,0,1,3,1470,1100,1950,1992,Normandy Park,WA 98166,6.009064677,29.2953724,0.84881321,3,7,2,28.97096898,-82.15586656
3,1.75,2330,12141,1.0,0,0,3,1390,940,1983,2009,Woodinville,WA 98072,6.083473137,37.02378238,0.138190551,3,7,2,47.760594,-122.145991
4,2.75,2160,5005,1.0,0,0,3,1430,730,1987,2000,Seattle,WA 98115,6.103941017,41.20033945,0.222374976,3,7,2,47.697146,-122.301848
4,2.0,1660,4800,1.5,0,0,3,1660,0,1922,2008,Seattle,WA 98103,6.469321054,50.69347275,0.199861292,3,7,2,47.655635,-122.345029
3,2.5,1840,9900,1.0,0,0,3,1840,0,1978,0,Bellevue,WA 98007,6.783461377,39.03489076,0.964665285,3,7,2,44.990953,-93.257833
3,2.5,2280,2502,2.0,0,0,3,1880,400,2006,0,Issaquah,WA 98027,6.934398629,35.50830905,0.351495834,3,7,2,47.536348,-122.073051
3,1.75,2680,8625,1.0,0,0,5,1590,1090,1974,0,Issaquah,WA 98027,7.727877181,26.22030041,0.47948282,3,7,2,33.8171305,-84.4247845
3,2.25,1900,3960,1.5,0,0,3,1200,700,1905,2010,Seattle,WA 98122,6.762532837,44.08807285,0.504884617,3,7,2,40.5253412,-78.4129358
3,1.75,1490,1036,2.0,0,0,3,1090,400,2008,0,Seattle,WA 98199,7.32836388,52.78904425,0.998735606,3,7,2,47.658807,-122.403008
4,3.5,2500,3080,2.0,0,0,3,1810,690,2008,0,Redmond,WA 98052,7.309813005,32.53558209,0.238846665,3,7,2,47.6748539,-122.139852
5,2.0,2190,9072,1.0,0,0,5,1110,1080,1965,0,Redmond,WA 98052,6.645178945,37.13601302,0.988001956,3,7,2,47.669581,-122.148898
4,2.25,2940,48788,1.0,0,0,5,1520,1420,1961,0,Kenmore,WA 98028,6.059320732,22.60516035,0.684328193,3,7,2,47.74243,-122.245386
3,2.25,2080,12134,1.0,0,0,4,1530,550,1973,0,Redmond,WA 98052,7.450503083,36.43663496,0.446214729,3,7,2,47.631526,-122.10201
3,3.0,1820,1641,3.0,0,0,3,1540,280,2006,0,Seattle,WA 98119,7.246650113,46.5993218,0.87506489,3,7,2,47.648126,-122.3581242
4,2.5,2190,9880,1.0,0,0,4,1410,780,1979,0,Kirkland,WA 98033,6.906603659,38.26696027,0.750243459,3,7,2,47.692508,-122.185916
3,1.75,2270,11472,1.0,0,0,4,1370,900,1956,0,Seattle,WA 98177,6.535096104,42.37385442,0.218724757,3,7,2,47.7056782,-122.3737836
4,2.0,2090,10800,1.0,0,0,4,2090,0,1951,1999,Mercer Island,WA 98040,7.723983443,38.12846051,0.521313727,3,7,2,47.575929,-122.223276
5,2.5,2950,5500,1.5,0,0,5,1720,1230,1918,0,Seattle,WA 98144,7.839193087,26.80353959,0.942850735,3,7,2,47.578517,-122.293341
5,2.25,2900,10300,1.0,0,0,3,1450,1450,1985,0,Bellevue,WA 98006,7.098818893,31.18894722,0.450319757,3,7,2,47.54601177,-122.15053685
3,1.5,1760,4000,2.0,0,0,3,1760,0,1922,2008,Seattle,WA 98102,7.73178641,50.27618494,0.188975948,3,7,2,47.640071,-122.319737
3,2.5,2490,23891,2.0,0,0,3,2490,0,1993,0,Redmond,WA 98053,6.8665001,38.31118078,0.27413588,4,7,2,47.671986,-122.0294073
4,3.0,3550,12327,1.5,0,0,4,2180,1370,1990,0,Bothell,WA 98011,7.112703502,26.05120477,0.70946339,4,7,2,47.753234,-122.205052
4,2.25,2430,4748,1.5,0,0,3,1630,800,1928,1954,Seattle,WA 98116,6.432751569,44.6396863,0.825430856,4,7,2,47.590461,-122.389228
3,3.75,2670,6517,2.5,0,4,4,2020,650,1977,0,Seattle,WA 98126,6.693907878,40.68312231,0.111896049,4,7,2,47.570105,-122.379865
4,2.5,2890,7798,2.0,0,0,3,2890,0,2005,0,Bellevue,WA 98006,7.682200251,33.71923202,0.774223732,4,7,2,47.545533,-122.128714
5,3.25,3760,9792,2.0,0,0,3,2550,1210,1984,0,Bellevue,WA 98006,7.001378175,30.04538705,0.875903058,4,7,2,47.56536,-122.11502
4,1.75,1880,3720,1.5,0,0,4,1880,0,1924,0,Seattle,WA 98109,7.838663717,58.17950437,0.090083118,4,7,2,47.643032,-122.356107
3,4.5,3850,62726,2.0,0,0,3,3120,730,2013,1923,Redmond,WA 98053,6.224781881,26.89046083,0.692931609,4,7,2,47.67383693,-122.05906395
4,3.5,3390,3979,2.0,0,0,3,2610,780,2014,0,Seattle,WA 98199,7.682191948,39.73143515,0.653600889,4,7,2,47.648157,-122.40748
3,2.5,3280,10302,1.0,0,0,3,1680,1600,1970,2014,Seattle,WA 98115,7.889384109,40.79656449,0.237460738,4,7,2,47.694752,-122.285894
6,4.5,3830,4800,3.0,0,0,3,3050,780,1919,2004,Seattle,WA 98119,7.055694968,47.26622661,0.326076933,4,7,2,47.640409,-122.361319
3,3.5,4660,5500,2.0,0,4,5,3040,1620,1909,1988,Seattle,WA 98102,7.98765332,56.63198861,0.899520438,4,7,2,47.646474,-122.319213
2,0.75,660,5240,1.0,0,0,4,660,0,1912,1989,Kent,WA 98032,6.196108058,22.19118603,0.284919954,1,7,3,36.17246295,-86.78041033
4,1.75,2080,7200,1.0,0,0,4,1050,1030,1966,0,Auburn,WA 98001,6.804723251,12.90666772,0.312717673,1,7,3,47.3382173,-122.2819713
4,1.0,1200,6000,1.5,0,0,3,1200,0,1923,1998,Seattle,WA 98106,7.380569536,23.38261656,0.291476311,1,7,3,47.530631,-122.352025
3,1.75,1570,8750,1.0,0,0,3,1570,0,1960,2012,Burien,WA 98148,7.341742551,19.31497943,0.270316487,1,7,3,47.442563,-122.333195
3,1.75,1770,8868,1.0,0,0,4,1770,0,1959,0,Auburn,WA 98002,7.80152998,13.27492008,0.963958936,1,7,3,47.319078,-122.212204
2,1.5,920,1598,2.0,0,0,3,920,0,1995,0,Seattle,WA 98133,7.202703814,37.53988895,0.542349067,1,7,3,47.708075,-122.341677
4,2.25,2060,11385,1.0,0,0,4,1200,860,1962,0,Federal Way,WA 98023,7.361126243,14.43902028,0.543488786,1,7,3,47.31198979,-122.36448997
3,1.0,1020,8610,1.0,0,0,5,1020,0,1959,0,Renton,WA 98056,6.14968559,33.99185403,0.977925991,1,7,3,47.4973107,-122.1692295
3,1.0,1740,10875,1.0,0,0,4,1020,720,1962,0,Tukwila,WA 98188,6.027434957,21.60522335,0.61649302,1,7,3,47.468086,-122.283116
4,2.5,1890,6962,2.0,0,0,3,1890,0,1997,0,Auburn,WA 98092,7.415560724,17.29383641,0.738367473,1,7,3,47.332788,-122.187452
5,2.5,2270,6300,2.0,0,0,3,2270,0,1995,0,Auburn,WA 98092,6.99020395,17.51519593,0.160610768,1,7,3,47.326586,-122.168958
2,1.0,870,4600,1.0,0,0,4,870,0,1942,1982,Seattle,WA 98126,6.477694367,49.22083705,0.353424322,1,7,3,47.527355,-122.379022
3,2.5,1520,3593,2.0,0,0,3,1520,0,2004,2003,Maple Valley,WA 98038,6.482804012,28.16867449,0.447769449,1,7,3,47.384241,-122.042047
3,1.0,1440,11250,1.0,0,0,3,1440,0,1967,2011,Renton,WA 98055,7.386823483,26.41656978,0.108376343,1,7,3,47.462665,-122.212965
2,1.0,1190,6200,1.0,0,0,3,1190,0,1948,1994,Shoreline,WA 98133,7.655415683,31.01970828,0.281524801,1,7,3,47.7634332,-122.3399073
4,1.75,2600,11325,1.0,0,0,4,1610,990,1969,0,Kent,WA 98031,6.880054068,15.38741249,0.380506819,2,7,3,47.395377,-122.205867
3,1.75,1830,7969,1.0,0,0,3,930,900,1950,2008,Renton,WA 98055,7.132202177,22.7455677,0.274936663,2,7,3,40.26211,-76.86575
8,2.75,2790,6695,1.0,0,0,3,1470,1320,1977,2004,Shoreline,WA 98133,6.802947041,16.79210311,0.467269945,2,7,3,47.756514,-122.331155
3,1.0,1390,4814,1.5,0,0,3,1390,0,1908,1988,Seattle,WA 98115,7.170425896,32.89526779,0.380562462,2,7,3,47.688049,-122.320003
4,2.5,2300,6448,2.0,0,0,3,2300,0,2001,0,Kent,WA 98030,7.23090748,19.34938508,0.433216866,2,7,3,47.381304,-122.203805
4,2.5,2040,5523,2.0,0,0,3,2040,0,1999,0,Burien,WA 98148,7.841304577,20.15062385,0.523358346,2,7,3,38.3481885,-97.0205505
2,1.0,860,5040,1.0,0,0,3,860,0,1956,2001,Seattle,WA 98117,7.893501069,52.88228424,0.276833229,2,7,3,47.69767,-122.364952
4,2.75,2640,35070,1.5,0,0,3,2640,0,1963,2008,Kent,WA 98031,7.490015125,13.32354471,0.500790365,2,7,3,47.4241778,-122.180585
5,1.75,1840,10453,1.0,0,2,3,1360,480,1948,1994,Burien,WA 98166,7.476997067,28.64849397,0.011046247,2,7,3,47.45074,-122.367808
2,1.75,1410,1005,1.5,0,0,3,900,510,2011,0,Issaquah,WA 98029,6.678635769,41.96494566,0.703407594,2,7,3,47.5444274,-122.01811678
4,2.25,2230,7200,1.0,0,0,4,1300,930,1963,0,Shoreline,WA 98133,7.532148947,20.91145924,0.89904726,2,7,3,47.764767,-122.329919
2,2.75,1350,1252,2.0,0,0,3,1120,230,2006,0,Seattle,WA 98136,6.766054116,43.5064532,0.956726707,2,7,3,47.5220694,-122.3899851
4,2.5,1700,9000,1.0,0,0,5,1700,0,1972,0,Kirkland,WA 98034,6.907571592,30.27216172,0.876942513,2,7,3,47.73059,-122.233158
3,1.5,1400,1022,3.0,0,0,3,1400,0,2007,0,Seattle,WA 98115,6.395412954,46.76278821,0.964751193,2,7,3,47.69888,-122.316869
3,1.5,1810,5080,1.0,0,0,3,1030,780,1958,2004,Seattle,WA 98115,7.647356961,29.2539228,0.645467866,2,7,3,47.681893,-122.286802
3,2.5,1930,1348,2.0,0,0,3,1300,630,2005,0,Seattle,WA 98199,6.434125043,35.16557905,0.381487276,2,7,3,47.651344,-122.383863
3,2.5,2250,5692,2.0,0,0,3,2250,0,2000,0,Seattle,WA 98146,6.926074238,27.017015,0.629421885,2,7,3,47.513351,-122.378809
3,1.75,1530,8000,2.0,0,0,3,1530,0,1978,0,Redmond,WA 98052,6.543520111,44.0551627,0.629209497,2,7,3,47.697068,-122.130035
3,2.5,3316,11447,2.0,0,0,3,3316,0,1986,0,Federal Way,WA 98023,6.382925244,20.46209414,0.787018999,2,7,3,47.303605,-122.340372
2,1.5,1930,3521,2.0,0,0,3,1930,0,1989,0,Bellevue,WA 98007,6.228766144,41.15053319,0.65239983,3,7,3,33.23448887,-86.81047851
5,3.25,2740,9629,1.0,0,0,5,1390,1350,1977,0,Bothell,WA 98011,6.146783999,29.30340292,0.362688352,3,7,3,47.764487,-122.196865
4,3.0,2590,6160,2.0,0,0,3,2590,0,2014,0,Renton,WA 98059,6.04712141,31.09181137,0.886803508,3,7,3,47.476521,-122.122022
4,2.5,2020,4350,2.0,0,0,5,1730,290,1943,0,Seattle,WA 98199,6.812701161,38.62314277,0.783208586,3,7,3,47.650253,-122.410016
3,2.5,2950,10254,2.0,0,0,3,2950,0,2006,0,Renton,WA 98059,6.997650063,24.18660771,0.775765737,3,7,3,47.48881,-122.1401185
4,2.5,2230,8624,1.0,0,0,4,1430,800,1969,0,Redmond,WA 98052,6.712486668,35.80254908,0.502296487,3,7,3,47.662201,-122.152116
3,1.75,1530,6743,1.0,0,0,3,1410,120,1955,2005,Seattle,WA 98116,6.370039533,55.00448135,0.906044686,3,7,3,47.574434,-122.396082
5,3.0,2190,4900,2.0,0,0,5,1490,700,1940,0,Seattle,WA 98117,7.755853901,34.53598418,0.036713697,3,7,3,47.689202,-122.386178
5,2.25,3000,13899,2.0,0,0,4,3000,0,1975,0,Redmond,WA 98052,7.169201552,26.50270672,0.300971872,3,7,3,47.637375,-122.105014
4,2.5,2800,10786,1.0,0,0,3,1420,1380,1970,2014,Bellevue,WA 98008,6.939939346,27.47490916,0.950010083,3,7,3,47.5959296,-122.1160437
3,2.5,2610,6405,2.0,0,0,3,2610,0,2001,0,Snoqualmie,WA 98065,7.719332081,29.8213619,0.084449945,3,7,3,47.53731,-121.874347
3,2.0,2300,13418,1.0,0,0,3,1430,870,1955,2005,Bellevue,WA 98004,7.098879409,35.41779394,0.332995159,3,7,3,47.6075374,-122.2003792
4,2.5,2360,10000,1.0,0,3,3,1980,380,1977,2004,Seattle,WA 98126,6.488968296,38.73342416,0.613929509,3,7,3,47.573055,-122.374472
3,2.25,1980,10115,1.0,0,0,3,1980,0,1959,1989,Bellevue,WA 98005,6.001807778,53.23432031,0.121659303,3,7,3,47.638433,-122.173966
3,4.0,2080,2250,3.0,0,4,3,2080,0,1997,0,Seattle,WA 98103,6.772284501,50.70869548,0.045904624,4,7,3,47.659816,-122.355112
4,2.5,3150,4203,2.0,0,0,3,3150,0,2002,0,Kirkland,WA 98033,7.96393609,31.44582999,0.780862848,4,7,3,47.6880226,-122.1643786
4,4.25,4930,25714,2.0,0,0,3,4930,0,2005,0,Auburn,WA 98092,6.071428998,23.41077803,0.860008805,4,7,3,47.306924,-122.148008
3,2.5,3230,5000,2.0,0,2,5,2430,800,1945,0,Seattle,WA 98117,6.280778645,40.56535297,0.861489731,4,7,3,47.701031,-122.389056
3,2.0,2470,8800,2.0,0,0,3,2470,0,1961,2004,Mercer Island,WA 98040,7.240592615,45.2412106,0.641808604,4,7,3,47.575267,-122.22172
4,2.0,2490,9525,2.0,0,0,5,2490,0,1968,0,Mercer Island,WA 98040,6.832765241,53.18776572,0.539094604,4,7,3,47.563854,-122.217164
6,2.75,2520,54160,2.0,1,4,3,2520,0,1954,2005,Seattle,WA 98146,7.277725439,52.2371973,0.043070383,4,7,3,47.4969836,-122.3759684
4,2.5,2980,16263,2.0,0,0,3,2980,0,1989,0,Bellevue,WA 98006,6.253163976,49.16246587,0.942871759,4,7,3,47.545757,-122.153056
3,3.25,3620,4000,2.0,0,0,3,2730,890,2005,0,Seattle,WA 98199,6.353238445,44.06686601,0.059747,4,7,3,47.639308,-122.402756
4,3.5,4370,10860,2.0,0,0,3,4370,0,2008,0,Renton,WA 98059,6.9260645,32.70357371,0.467502237,4,7,3,47.5066177,-122.1479129
4,5.0,4110,43560,2.0,0,0,4,4110,0,1978,2000,Bellevue,WA 98005,7.025956223,32.35114317,0.352351441,4,7,3,47.635341,-122.179775
4,3.75,5070,60123,2.0,0,0,3,5070,0,2000,0,Redmond,WA 98053,6.915028133,25.30994205,0.511491815,4,7,3,47.6566793,-122.0037915
4,2.5,3160,8281,2.0,0,0,4,3160,0,1995,0,Kirkland,WA 98033,6.545373723,52.37396321,0.806781534,4,7,3,43.8043049,-91.246974
3,2.5,2780,33503,1.5,0,1,4,2110,670,1969,0,Sammamish,WA 98075,6.63826007,52.90060194,0.736294475,4,7,3,47.58450637,-122.08102604
5,2.5,3580,8921,2.0,0,0,3,3580,0,2000,0,Kirkland,WA 98033,6.823096351,46.33901532,0.297220578,4,7,3,46.12432486,-122.95238076
5,3.0,3420,18129,2.0,0,0,3,2540,880,1952,2005,Mercer Island,WA 98040,7.494759575,45.63656277,0.185762945,4,7,3,47.5755317,-122.207545
3,2.5,2320,7609,2.0,0,0,3,2320,0,2003,0,Issaquah,WA 98027,6.248443105,40.01150987,0.420188851,3,7,4,47.53887423,-122.0689658
3,1.75,1470,4950,1.0,0,0,3,1030,440,1984,0,Seattle,WA 98133,6.847074318,45.25592345,0.117726707,2,7,5,47.732545,-122.337178
3,2.5,1540,1326,3.0,0,0,3,1390,150,1995,0,Seattle,WA 98119,6.614395187,48.56734109,0.488544996,2,7,5,47.645731,-122.37384
4,3.0,3130,5700,1.5,0,0,3,1750,1380,1953,0,Seattle,WA 98115,6.189190599,33.39048577,0.684667019,3,7,5,47.681113,-122.282932
4,2.25,2110,12653,2.0,0,0,4,2110,0,1972,0,Mercer Island,WA 98040,7.817348763,36.78621559,0.66448221,3,7,5,47.536002,-122.224884
3,1.75,1480,7700,1.0,0,0,3,1480,0,1975,0,Kirkland,WA 98034,6.555617199,39.65430787,0.203285073,2,7,6,47.722518,-122.202195
2,1.75,1990,4000,1.0,0,0,5,1090,900,1952,1998,Seattle,WA 98103,7.767808231,28.7722749,0.322804942,2,7,6,47.688877,-122.342021
2,1.0,1060,7700,1.0,0,0,3,820,240,1981,2013,Renton,WA 98055,7.829069218,15.4036824,0.707780385,1,7,7,39.30827689,-94.95486433
2,1.0,1190,27007,1.0,0,0,4,1190,0,1910,0,Issaquah,WA 98027,7.512909016,13.27468167,0.376141536,1,7,7,47.524021,-122.039855
3,1.0,1100,8560,1.0,0,0,3,1100,0,1961,2004,Federal Way,WA 98023,6.38943616,27.67548273,0.100125052,1,7,7,25.4836275,-80.4681135
3,1.5,1180,7300,1.0,0,0,4,1180,0,1968,0,Auburn,WA 98002,6.911594859,25.03887603,0.11378321,1,7,7,47.28576848,-122.19685386
3,1.0,960,9563,1.0,0,0,5,960,0,1967,0,Federal Way,WA 98023,6.085079595,32.22258904,0.459964226,1,7,7,47.286436,-122.3569
3,1.0,1230,6000,1.0,0,0,4,1230,0,1967,0,Auburn,WA 98002,6.776556087,25.89633605,0.335711144,1,7,7,47.325659,-122.208815
3,1.0,1390,6000,1.0,0,0,3,1390,0,1954,2005,Renton,WA 98056,6.125210306,22.74059885,0.990049786,1,7,7,47.497632,-122.174888
3,1.75,1140,1201,2.0,0,0,3,1140,0,2014,0,Seattle,WA 98108,6.741940431,29.38406723,0.513714293,1,7,7,47.5639017,-122.2950383
2,1.0,1500,6685,1.0,0,0,3,1190,310,1926,2003,Seattle,WA 98133,6.938818261,21.56021238,0.444022052,1,7,7,47.7186169,-122.353933
4,2.25,1995,7102,2.0,0,0,4,1995,0,1981,0,Federal Way,WA 98023,7.933378717,16.26043399,0.153429196,1,7,7,47.298599,-122.369934
3,1.0,1560,7552,1.0,0,0,4,910,650,1948,0,Shoreline,WA 98155,7.699153655,20.94264712,0.532702561,1,7,7,25.93725975,-80.1240988
4,2.0,1700,8640,1.0,0,0,3,850,850,1955,2010,Bellevue,WA 98006,7.835574747,20.18635475,0.204947136,1,7,7,47.577555,-122.152735
3,1.75,1940,7500,1.5,0,0,4,1940,0,1918,1985,Enumclaw,WA 98022,7.267053851,18.39173869,0.655225904,1,7,7,39.744923,-104.96838852
3,1.5,1640,7222,2.0,0,0,4,1640,0,1908,0,Seattle,WA 98108,7.566046553,23.19649578,0.131227696,1,7,7,47.521475,-122.32989
